"","S1.1","S1.2","S1.3","S1.4","S1.5","S1.6","S1.7","S1.8","S1.9","S1.10","S1.11","S1.12","S1.13","S1.14","S1.15","S1.16","S1.17","S1.18","S2.1","S2.2","S2.3","S2.4","S2.5","S2.6","S2.7","S2.8","S2.9","S2.10","S2.11","S2.12","S2.13","S2.14","S2.15","S2.16","S2.17","S2.18","S3.1","S3.2","S3.3","S3.4","S3.5","S3.6","S3.7","S3.8","S3.9","S3.10","S3.11","S3.12","S3.13","S3.14","S3.15","S3.16","S3.17","S3.18","S4.1","S4.2","S4.3","S4.4","S4.5","S4.6","S4.7","S4.8","S4.9","S4.10","S4.11","S4.12","S4.13","S4.14","S4.15","S4.16","S4.17","S4.18","S5.1","S5.2","S5.3","S5.4","S5.5","S5.6","S5.7","S5.8","S5.9","S5.10","S5.11","S5.12","S5.13","S5.14","S5.15","S5.16","S5.17","S5.18"
"23",104.7480932,102.0712022,123.937315,151.0579468,146.0002769,160.4448991,130.4516861,144.8749512,161.3245723,128.4421112,127.3169285,128.3258998,87.27527691,119.1832933,139.6970559,122.915948,114.2847387,143.2345332,81.56565995,80.55863718,77.83087465,93.84809963,102.4404565,102.6366301,90.03038608,94.25114901,101.6744572,93.97901168,90.46814443,97.34058623,84.49898409,101.9897323,84.16298321,79.24857229,95.11148126,116.9153175,33.24172695,26.40229015,19.93092041,23.97946786,30.84630891,35.40175514,19.63709835,18.43556897,29.75439676,15.31461123,23.91129345,25.99334141,33.6034759,26.29115208,37.73431156,44.01308815,41.03656297,33.56956165,15.95021445,13.41458405,18.36582236,13.65560802,0.616011457,9.087147504,3.314873209,29.7812338,22.16460228,27.62464159,14.98546609,13.21500509,-6.972422396,12.99822013,9.176740982,10.81992733,24.43451184,6.376244578,20.04233639,11.79195305,23.43445742,6.987194779,-5.737482307,7.396742781,11.21557362,19.85583624,18.11769715,28.65427633,16.62950911,11.34263807,6.657596907,4.131487455,2.158645913,6.666887437,11.38466711,24.49439446
"24",139.2709449,131.7176816,156.5906355,207.6243536,190.2543331,207.3756116,181.1757178,186.4385711,205.1707103,172.7304826,163.4797659,162.7035662,127.0190692,154.6787828,169.2434943,174.2144821,144.2719487,179.0286836,132.0680795,138.9319045,128.6078032,147.9762145,159.7960759,162.9675538,141.4275937,152.467297,157.7176735,146.1034945,141.7150438,156.086055,135.356437,158.131858,140.9912958,127.4726461,145.5630119,169.2188926,48.6087179,38.47262868,33.824887,38.89451393,44.9140674,49.66293377,32.98701109,31.56896319,44.9690501,27.89107328,36.50967267,38.56219176,47.37526196,38.64294068,50.65703733,55.89536754,53.50615772,47.3901065,17.29556712,15.17933849,20.10904151,15.8467489,2.705299865,10.72312855,4.712609838,30.83281848,23.52877876,29.37616565,16.61296764,15.33838348,-5.598485037,14.21424275,10.68313547,12.89529712,25.93516299,7.303787443,20.86744076,12.3474074,23.51371387,7.437453594,-4.744207578,7.530826356,11.21315117,19.75204836,17.67974577,29.04729616,17.00081883,11.83914662,6.951388757,3.920022873,2.404603336,6.870344152,11.1947359,24.27278654
"25",193.4021475,177.1171964,209.1384098,289.4386298,253.5932377,275.677552,254.5279271,247.6946085,269.5006216,239.2408162,217.0945535,215.5300813,185.8417664,207.6978369,215.2929705,246.5279289,189.3650756,232.7862207,215.2992269,236.3525642,215.0165217,232.0878823,250.9339177,260.3516173,220.5973231,244.4656709,248.4991905,228.4496959,221.4718748,249.6337614,215.108948,249.0879044,230.027327,202.4359311,226.6050871,252.3464985,75.62692444,61.15490173,59.29351889,67.76803275,71.08792189,76.43130862,57.95897312,56.08948761,73.65259055,50.28377138,59.26337177,62.58996934,71.77581573,61.24503366,73.6952484,77.42922661,77.20623515,73.9363661,20.74093219,18.76695316,23.72161625,19.42403261,7.019043754,15.83201978,8.268964313,34.65232964,27.974375,32.78551339,20.22771138,19.02396585,-1.855975948,16.80144262,14.53726189,16.8240199,29.60139116,12.16345548,21.0432617,13.01851401,24.66008496,7.774533489,-3.843659791,8.464294917,12.53110819,20.6087447,18.90175405,29.52110606,17.68440941,12.51591508,7.61787351,4.929918925,3.678152713,8.009859896,12.1841902,25.01343013
"26",274.064546,248.2854056,286.588802,405.3554729,346.7025256,374.171146,358.4772262,337.8694552,365.2731718,338.7631176,299.1460502,294.9461711,274.9254098,287.8363185,287.044203,348.6753023,255.7965118,314.4575815,336.5622654,376.9857081,340.4876378,356.2978252,383.651969,403.1678004,338.5847201,379.8893324,382.5743548,351.766955,340.5729948,387.4864811,333.9284994,382.2029567,362.735438,313.6776337,344.9764721,373.6282694,123.9630374,103.4201841,106.1695617,119.5488668,121.2813226,128.3993667,103.1429872,102.9175737,127.4398201,92.06584766,102.7597562,105.811799,117.26087,104.4513739,117.675896,117.6901874,122.4347153,124.1803523,27.97899701,25.79905966,30.11299185,27.23275269,15.83092012,24.52253717,15.76559983,41.62148805,35.77031921,39.91107136,27.08471755,26.38560837,5.014097772,22.33144019,21.77630628,25.71278416,37.79304416,19.87677485,22.65884174,14.76927946,25.36064691,9.960116746,-1.501736804,10.3506442,14.31366101,21.95620691,20.26181801,31.1843478,19.03001193,14.30899175,9.059365449,6.790409449,5.641855902,9.956300831,13.75399236,26.72408099
"27",387.9063605,351.3347518,397.7951727,557.774994,469.3514765,506.0642726,495.3564381,460.0360093,496.5152747,472.4644346,414.8001431,407.1759831,397.7299251,401.6050653,388.9335497,483.219382,352.0610631,430.5452094,499.547397,567.0412814,511.537796,525.0743458,563.3414362,593.3458145,496.9463096,558.6492968,565.5297385,518.008046,500.2857775,572.9305108,494.0890482,561.9113071,540.4636612,463.4911033,503.193397,539.372794,215.2140597,182.3745872,192.5529691,215.4559488,210.9295497,218.4649141,188.0858932,187.1329696,222.2879731,169.182071,182.5517506,185.5465755,200.4055823,182.7994226,198.4975628,192.4050577,202.0835465,212.2748424,41.34717842,40.41912259,44.10426814,41.44627349,32.07128133,40.96560903,30.03212141,53.85547603,50.70628471,53.78490541,40.78564754,40.4056856,18.99421297,32.23363915,35.76758519,42.15141517,51.86671894,34.64514699,25.85095601,17.77881298,28.60869564,12.52930601,2.379654998,14.28692811,17.75331402,24.79504126,23.57502679,34.11187634,21.32422587,18.25126537,12.87714936,10.3857846,8.967521829,13.65365118,16.91359491,29.25683508
"28",526.0292194,478.3273723,533.2792145,721.4877206,603.7520921,653.2784013,640.5440865,597.2161265,644.3445872,622.4690246,545.9386143,535.9998693,537.144599,532.8897385,511.918512,625.6351082,463.4042581,565.3486717,684.0162357,782.1429855,704.3200332,710.1869061,762.3410793,805.040193,672.4874224,757.5707283,774.4689849,701.5221857,678.465977,779.4532709,671.4082802,763.3054675,738.3200626,628.5568517,677.6919418,726.3562023,352.287064,297.5086146,321.2694542,358.5723922,343.0204511,352.8874089,312.1697004,311.523867,362.148207,284.0674334,299.5095624,302.9212161,322.2033215,298.1467166,318.2082691,303.040623,318.6934944,339.9244592,68.692596,68.93934627,71.10166101,69.39799698,62.97748375,72.93489209,54.43702903,78.83384473,81.08026621,81.40327707,66.84408956,67.23381516,44.885014,51.27520165,62.5001362,72.7147477,78.95578077,63.10296988,31.61608056,23.53831733,33.81811541,18.82181515,11.54081339,21.07261486,24.38352777,29.34857719,29.23365022,41.1939726,26.8871541,26.31654937,19.43414818,17.07649915,15.92713232,20.54538784,23.07609342,35.18197814
"29",675.9821763,618.3669682,686.2206778,886.0534701,739.4775608,804.268203,787.4200256,739.723988,799.3604115,778.7435333,685.1013363,673.5340593,683.0007061,671.9402637,646.4315125,767.3827068,583.9945703,711.3345853,872.9574927,1002.850166,907.9897375,901.8084808,966.614004,1023.192888,853.2633369,960.7867073,994.0889731,891.8461659,862.4639259,995.3572772,856.2330673,971.5164364,944.6362702,798.3045313,858.2494103,921.3075739,533.0172958,451.5866555,492.4663465,546.279958,518.9870238,530.0779291,477.4937142,477.8695552,547.0999535,434.4518165,454.060294,457.5786521,480.1299755,449.6935215,472.4387511,448.3049473,472.6151831,507.3519782,119.9341328,121.8759743,121.6836829,120.9343009,118.9271199,133.415521,101.4051491,126.416188,136.8111675,132.6497599,115.6362388,117.5045766,91.41173111,84.46633663,112.9592223,127.2206535,128.6995472,116.6242147,43.69139479,36.22058073,45.06287037,30.00057131,28.1800095,34.33473597,36.76936689,39.68776261,40.52176228,55.66468815,37.79311746,41.60876057,32.35306479,30.82259875,29.59368163,33.87459117,34.66728878,45.46825423
"30",846.3065981,781.0743229,860.0344212,1066.917664,890.4470786,971.0922231,948.9997092,898.517979,974.1865112,957.5396627,848.115599,831.9951128,853.1988314,834.329552,802.8256351,929.0094703,725.3280503,879.0328206,1074.366395,1237.991586,1124.304419,1105.527204,1185.248847,1254.458916,1047.907793,1181.076026,1231.795304,1099.097731,1061.059952,1228.6897,1056.149551,1200.524339,1172.397976,982.456791,1052.744948,1136.955678,767.3832306,653.2213267,713.7337193,787.8949081,743.4659757,752.1577618,689.4380059,690.6510162,782.1796714,631.3474564,655.3980504,659.2546356,686.3708929,648.5517015,677.1354264,639.6978956,671.1999877,721.4120345,201.8129105,207.0282857,205.3485683,208.751961,213.925637,231.5545187,182.7741042,205.329495,226.5068865,216.7457512,192.8865625,203.0272919,173.2377311,142.2497663,198.9896713,219.4153074,212.2114852,204.4162785,66.30238687,59.33936678,65.98055017,52.55419868,58.74466637,58.28888002,60.36063708,59.36940222,62.58751368,83.12774574,58.24512382,70.26038172,58.38920065,57.65764119,55.87313732,59.35659749,57.44374766,65.22737227
"31",994.6383733,922.2423727,1013.21327,1215.775337,1015.055261,1110.824111,1081.42548,1030.854116,1120.940936,1102.811226,981.0310033,967.1206064,989.903167,968.1271067,938.5258098,1056.019406,843.1146394,1021.91762,1240.19571,1428.807012,1299.847852,1272.433228,1364.054041,1444.266967,1206.06657,1356.939623,1429.251497,1264.086655,1221.554955,1415.70561,1217.179953,1385.19341,1353.031345,1129.902502,1207.977904,1311.753036,997.5761646,846.4715905,929.3571056,1018.686206,957.0108258,968.0382987,894.2559353,895.9404595,1005.727686,819.0988791,847.8182773,850.8539845,882.4547715,837.6079662,870.2265353,821.6448398,859.9456976,924.0709557,325.0903389,333.8574162,328.8023927,337.0898447,349.831173,372.1402205,301.705177,321.9034213,358.9365765,343.3730313,305.7134162,327.8837093,293.8809317,236.7766096,324.2201921,351.3951845,333.3129168,336.4966697,109.0889077,103.9259494,105.4264585,91.55084852,114.5361993,103.705176,104.8443973,97.64341158,101.7068841,133.7324114,97.53532929,124.5922659,105.6692125,104.7767774,105.0150151,106.4152942,100.6507131,103.6685798
"32",1142.971379,1066.238295,1166.817747,1362.112107,1141.488193,1250.4191,1214.00686,1164.583272,1268.761617,1247.836023,1118.35101,1104.281091,1133.003399,1105.272259,1077.495641,1187.186259,965.4935694,1168.737849,1396.669317,1608.769165,1467.215101,1428.892791,1531.588649,1621.985712,1355.097444,1526.042379,1617.769504,1424.763527,1375.408715,1596.902547,1372.812566,1561.193157,1528.711395,1272.653333,1358.312283,1481.789226,1236.860884,1050.608044,1154.745513,1261.801076,1182.956806,1193.718126,1110.187731,1114.417804,1243.189364,1019.847942,1053.040698,1054.37393,1091.256964,1039.843431,1077.861987,1014.140157,1062.194587,1139.505984,485.9884694,497.1562406,488.2446152,502.489888,522.3989673,550.3765029,456.6985941,477.5381048,527.760847,508.633461,448.8312116,490.8663587,451.9064728,368.4033016,488.359689,521.2222497,488.9073127,508.8928232,185.103395,181.245552,178.3680532,163.302712,212.1678998,184.3758193,181.6814611,164.7022598,171.4658116,218.3110696,166.8072721,216.4397774,188.082552,189.218797,189.4725582,188.8915537,173.4530031,168.194916
"33",1272.493018,1191.902167,1302.941155,1491.829877,1249.523034,1372.187642,1330.333586,1282.045136,1400.417669,1379.938067,1240.543825,1226.320107,1259.53622,1228.325734,1199.644511,1301.150595,1076.065721,1300.149657,1521.981407,1755.769066,1606.331554,1557.22872,1671.04495,1770.455781,1478.326809,1666.628693,1778.88735,1557.639611,1506.7058,1749.829344,1502.48782,1709.261911,1676.805332,1392.90957,1486.245787,1623.700487,1452.61498,1232.130415,1358.149288,1477.815675,1386.908282,1391.423037,1302.23979,1308.242804,1454.703365,1200.953154,1236.3829,1235.404141,1279.238443,1219.585383,1262.331071,1188.628956,1239.227456,1330.13427,666.0222646,678.8772233,668.1549076,689.3696466,714.5389399,748.2557158,635.0028914,653.2577808,712.0726023,695.4944658,606.2591154,675.1261492,631.4828289,528.7724037,673.9387192,709.5550978,661.8073361,698.7213189,300.6923836,296.6525723,293.7396771,275.0388256,353.9933726,304.8730112,295.587686,271.0713101,279.4613812,347.1287265,271.5990431,353.3581934,311.4216092,316.0341373,315.4698087,311.9491609,285.7758895,273.9828273
"34",1401.223286,1316.72917,1433.755397,1616.717734,1355.787227,1489.038973,1442.335553,1397.332548,1526.040569,1506.84187,1361.0746,1343.386697,1384.412099,1348.656864,1322.435018,1413.990665,1186.160436,1428.77916,1641.045147,1893.989435,1730.637754,1675.643238,1798.534924,1910.977563,1591.619729,1794.540179,1926.574212,1682.621537,1627.73525,1889.969388,1623.88996,1845.839605,1815.074236,1503.485272,1604.313376,1760.732522,1653.185512,1401.230462,1544.699507,1681.197586,1574.83984,1581.798904,1483.702286,1496.120542,1655.512913,1374.176079,1411.032926,1407.922893,1457.767382,1393.26904,1442.972572,1352.100007,1408.60145,1512.397704,859.1341765,873.5154348,860.7424019,887.8789185,920.3247981,958.5084843,826.2257135,841.0687325,907.7526081,896.5342722,772.231166,872.7778025,824.9830862,711.4077239,872.9878447,908.9872287,845.2148843,900.2836257,461.4115965,453.1772921,458.1725098,424.2162391,536.8944115,468.1729224,448.1017252,421.9985405,423.0180846,518.1724782,416.6258538,534.7075094,478.5959932,485.5840152,482.7039547,479.8075497,434.5421499,423.0718096
"35",1511.821312,1427.432223,1551.011723,1722.832017,1447.101226,1593.016069,1541.129221,1498.828051,1637.216707,1617.219545,1464.955737,1445.05398,1493.866028,1455.613437,1428.843026,1511.882016,1283.235864,1542.47519,1735.620776,2005.334078,1836.737255,1774.343557,1906.017647,2022.338122,1685.887296,1902.043269,2051.560029,1785.581448,1725.174115,2006.879248,1724.133277,1959.080594,1931.444137,1596.584907,1701.364832,1872.863738,1819.246364,1544.907743,1701.44549,1851.305514,1733.94151,1733.721411,1636.182067,1651.247643,1824.221777,1517.268273,1558.599642,1554.265206,1605.801401,1538.841065,1591.11818,1489.663755,1551.847253,1664.870761,1047.827077,1061.920645,1048.48484,1082.098305,1119.418852,1160.996367,1014.396203,1029.220969,1098.621073,1094.563947,932.6799863,1064.799352,1014.36384,900.7389571,1068.564833,1101.196314,1021.443992,1101.158026,649.6690824,636.0567415,662.9468983,602.8104595,747.7146326,659.8713013,626.3638518,604.9286922,592.924789,715.0684605,589.6810212,744.444073,671.8765911,684.4464581,677.5647548,677.6858816,609.0670915,605.632109
"36",1618.341275,1524.645856,1657.111309,1822.685693,1532.980273,1689.099574,1630.745162,1593.182466,1740.551932,1719.057942,1562.660341,1541.466799,1594.201651,1551.39778,1528.076267,1602.902278,1372.819976,1647.865821,1824.467602,2107.140905,1932.829654,1864.040619,1998.466523,2125.616151,1771.677373,1997.073552,2164.07817,1877.943829,1815.158542,2113.138734,1812.766136,2061.672142,2035.528613,1677.688861,1789.145466,1975.500387,1969.916798,1671.280059,1840.86219,2002.751553,1874.995786,1874.813243,1773.93502,1789.585383,1971.965998,1646.160453,1690.297615,1683.401581,1741.326343,1669.957895,1724.461785,1613.210547,1677.297456,1799.76439,1220.974568,1235.331628,1223.741042,1261.764806,1305.17407,1348.520485,1188.665194,1203.691889,1271.808634,1278.409716,1079.544455,1243.928058,1193.596295,1086.211546,1249.664094,1280.436012,1183.859156,1284.705104,853.0567508,831.2034512,888.8607888,796.6257242,967.2234361,862.8920761,812.5734106,805.5595193,773.5431971,924.8991957,777.5859652,966.6048532,880.9349292,898.9550411,884.6095431,887.9713944,795.3687141,806.2601484
"37",1708.309405,1620.975175,1764.831886,1917.434401,1612.932884,1783.011173,1717.799175,1683.858208,1843.102983,1819.139552,1657.879097,1639.45442,1697.233622,1650.073949,1630.869347,1692.926926,1463.283223,1755.803183,1904.145885,2200.419611,2024.607185,1947.698673,2092.088645,2224.027834,1853.698269,2091.175583,2273.638641,1969.994126,1904.604495,2217.680623,1904.277516,2164.509137,2137.694294,1757.953974,1874.206576,2075.842172,2106.568678,1789.362028,1975.505012,2142.248497,2002.828654,2005.624875,1904.086865,1922.402236,2117.111107,1770.800612,1816.810586,1809.797245,1872.740001,1795.220917,1852.35446,1733.275441,1798.967213,1929.232245,1381.717478,1395.654637,1387.042984,1429.615502,1477.650046,1523.607381,1353.278995,1367.910347,1431.847267,1448.336046,1215.860036,1411.563882,1357.700351,1267.033943,1418.952971,1446.712629,1336.034182,1455.502174,1059.15808,1029.647213,1125.11169,994.7169895,1184.809096,1069.612054,998.9999489,1014.55284,956.9040333,1136.309689,968.8237256,1191.172681,1090.932038,1117.07925,1096.472896,1101.466753,985.530515,1016.318567
"38",1794.294173,1699.518759,1847.539621,1995.535582,1679.758102,1854.05946,1787.322619,1753.546626,1920.622575,1896.37002,1731.852704,1708.000349,1770.880471,1724.145155,1704.685699,1759.825227,1532.369143,1834.938681,1963.34403,2267.922856,2084.676224,2005.040324,2156.980872,2292.070857,1911.527027,2155.256379,2347.276877,2030.307976,1963.156732,2289.596675,1961.645548,2234.722197,2208.821926,1813.52305,1929.428579,2144.681538,2205.337964,1874.514014,2062.548079,2242.456577,2099.240677,2094.847326,1997.333426,2013.253554,2215.110013,1857.787854,1906.663475,1892.868257,1960.627791,1882.552657,1941.222001,1818.4271,1883.326273,2018.73023,1517.578355,1532.382527,1525.406718,1572.16011,1625.450506,1671.708797,1492.797561,1507.682374,1567.934348,1594.029372,1332.013256,1555.051667,1499.171174,1424.713826,1562.55101,1586.581771,1464.779278,1600.131568,1247.415945,1207.0444,1343.021933,1172.388711,1378.880412,1252.719915,1165.55442,1205.962508,1121.169585,1324.490728,1144.058758,1391.623178,1281.912273,1314.877068,1284.180429,1294.650346,1158.491388,1207.244649
"39",1874.354416,1778.214172,1931.965683,2069.822756,1746.351357,1930.215596,1855.59219,1827.090289,2001.979797,1975.97284,1806.490169,1785.074142,1849.356056,1800.137516,1783.18276,1829.068319,1603.688515,1916.767387,2021.335467,2338.662161,2149.708139,2065.948166,2222.456967,2362.301673,1972.470382,2224.774766,2426.702365,2094.069934,2025.120393,2360.30278,2025.579446,2308.145977,2282.971998,1871.002792,1990.778955,2220.536289,2308.038898,1958.473668,2157.093507,2342.680384,2192.132265,2188.575571,2094.0057,2110.005492,2312.303192,1944.422099,1995.636519,1980.957271,2053.578852,1973.809746,2030.672647,1902.170727,1966.735577,2110.677278,1638.033166,1650.765122,1646.177128,1696.661418,1754.597198,1802.337206,1614.357451,1627.477339,1687.08812,1721.663339,1433.005943,1681.704583,1622.757921,1565.878294,1687.969044,1708.627561,1573.30154,1723.793767,1413.463288,1366.169282,1538.54837,1330.677612,1549.331708,1418.455343,1310.882746,1375.467593,1264.134218,1492.21234,1300.26581,1571.781943,1451.662842,1492.87133,1452.863613,1463.957666,1310.16633,1380.350168
"40",1942.121374,1845.107116,2000.722828,2137.325503,1801.861686,1992.269828,1914.645232,1886.792663,2069.70662,2043.521287,1868.913784,1848.575416,1916.303601,1863.183082,1849.598633,1887.882057,1664.976187,1987.815077,2069.502094,2390.421624,2201.762755,2113.47296,2275.440454,2419.289963,2019.73915,2277.692204,2492.598686,2146.550829,2076.558463,2419.501175,2075.22956,2365.519446,2340.532616,1915.837979,2038.726274,2279.213206,2381.715824,2026.094637,2232.990124,2423.377187,2266.087504,2261.949157,2170.712313,2184.170104,2394.917111,2015.305703,2069.099612,2048.720331,2128.352381,2046.597761,2104.836001,1971.478029,2039.079068,2183.460219,1740.967994,1753.475711,1750.745375,1805.197777,1867.065069,1916.20849,1719.602088,1732.313855,1786.65831,1831.040713,1522.206279,1790.915189,1730.562789,1691.842806,1798.410813,1816.064899,1669.282457,1830.827767,1560.247255,1504.134255,1710.346044,1466.691071,1695.407646,1559.715708,1438.346363,1522.250631,1389.981291,1637.273074,1436.239774,1728.483292,1600.966148,1648.21411,1600.227765,1616.334229,1441.119463,1527.001553
"41",2007.789235,1910.445627,2072.75218,2200.871063,1855.238807,2053.118065,1970.928833,1947.915111,2135.672104,2110.470028,1932.169671,1910.758749,1983.228753,1928.818266,1916.187002,1946.715785,1724.118777,2057.648155,2108.818046,2444.318042,2250.580839,2159.161691,2326.092797,2468.499778,2064.523265,2330.010728,2554.536927,2196.069485,2125.499052,2476.705836,2122.157047,2422.698435,2399.425782,1960.840997,2084.825294,2338.18393,2462.067214,2091.101579,2300.94192,2497.269487,2342.133092,2329.461399,2240.523734,2256.501519,2472.893195,2084.988827,2138.443119,2115.035146,2199.596749,2113.698974,2173.866965,2036.213117,2101.54837,2253.950086,1829.01816,1841.368002,1840.695457,1898.987539,1964.266682,2013.615494,1814.145939,1824.498912,1877.533035,1927.157932,1596.508146,1884.692986,1823.77615,1801.552188,1893.698529,1908.207853,1749.836672,1925.327885,1683.194332,1621.037844,1855.460912,1583.383105,1823.580651,1681.315364,1548.478717,1649.916317,1495.212851,1759.937852,1552.64929,1861.559814,1728.937688,1779.168904,1726.370743,1747.347346,1555.671128,1657.082371
"42",2066.458387,1967.216061,2133.68594,2259.069309,1905.65476,2107.57837,2023.041038,2003.735574,2196.83061,2167.753655,1989.280697,1967.425399,2043.946807,1986.329844,1973.833775,2001.401908,1779.607844,2120.101583,2147.681252,2486.41556,2291.514472,2198.270847,2368.74447,2515.502131,2102.795815,2373.572424,2608.288797,2240.668862,2166.233271,2525.255895,2166.103658,2470.321542,2448.966689,1998.688723,2125.941395,2388.556928,2523.769557,2142.900255,2363.800041,2563.959862,2399.960995,2392.010672,2303.11966,2319.606252,2541.570321,2142.808962,2197.453656,2175.579723,2261.579432,2174.790027,2237.57554,2090.94473,2159.534725,2314.141826,1904.469904,1918.569403,1920.665829,1981.120676,2052.211391,2099.27639,1896.60154,1907.91251,1952.673362,2009.427834,1662.872667,1965.068587,1904.05371,1901.59419,1974.505229,1991.491902,1826.374211,2002.286141,1789.926226,1723.309397,1981.904599,1686.262187,1931.81346,1788.218635,1643.899111,1758.510509,1587.103766,1869.736502,1652.865275,1976.302858,1839.503815,1892.495787,1835.997208,1858.388144,1656.994192,1768.104347
"43",2121.360806,2019.245874,2188.776711,2306.005358,1948.56474,2158.909767,2069.383183,2054.824669,2252.97517,2219.969419,2038.146447,2018.658384,2097.896825,2037.743809,2028.859162,2045.523638,1829.481962,2178.254683,2179.252703,2524.763419,2325.705382,2229.261851,2405.279635,2555.288298,2134.845689,2411.144422,2655.200066,2276.314517,2203.753164,2571.1563,2201.6678,2511.007245,2493.187543,2030.878641,2161.293462,2433.568687,2581.695481,2190.608432,2412.093242,2620.669171,2451.493404,2440.38816,2358.75673,2376.160919,2600.938987,2194.570205,2247.260436,2226.087738,2318.525023,2227.097637,2289.212116,2140.231353,2209.317728,2368.595446,1970.531616,1987.076313,1990.812939,2053.047029,2129.000632,2173.661854,1971.041328,1981.9192,2021.779072,2084.054949,1721.704655,2039.275554,1974.962542,1989.033711,2048.338203,2065.47293,1889.125212,2081.964898,1880.10103,1809.594674,2089.581667,1773.367187,2026.426058,1881.414918,1727.509239,1854.780969,1670.375239,1960.082761,1739.265936,2075.289587,1936.487933,1990.952893,1933.431749,1957.872554,1747.059661,1872.29979
"44",2161.028825,2055.631483,2234.834934,2347.680404,1984.669799,2196.749088,2107.306619,2091.354256,2295.607691,2261.456211,2079.337043,2057.275891,2140.310875,2078.052227,2070.406034,2084.176095,1868.925459,2220.874427,2200.250573,2546.422492,2349.796271,2253.115709,2430.596787,2579.14144,2158.414797,2437.058064,2687.458086,2299.647864,2225.44661,2597.262686,2226.851182,2538.405723,2520.86487,2053.643912,2184.296174,2463.501943,2618.14634,2223.114475,2449.57126,2662.902549,2490.98269,2480.135287,2395.73151,2413.131603,2643.870034,2230.982287,2285.253468,2263.494218,2355.956133,2263.616254,2328.155376,2173.190742,2240.714023,2408.25855,2031.458121,2049.555635,2054.587724,2118.172522,2197.271576,2243.302597,2036.488586,2045.122405,2082.025063,2148.464135,1773.333456,2102.729155,2038.671912,2063.343499,2111.343675,2131.824184,1944.965676,2145.447172,1959.67877,1885.595191,2184.69609,1849.102866,2106.882482,1959.57729,1800.786726,1934.649184,1740.460498,2039.690547,1816.192644,2162.359835,2019.894534,2075.950205,2017.886485,2045.76208,1823.380202,1954.428639
"45",2204.47259,2103.850968,2279.705982,2388.43488,2020.311547,2238.613996,2146.304263,2131.360254,2338.276849,2308.003892,2124.198134,2100.428338,2187.934824,2123.141345,2116.601389,2124.288548,1910.950784,2269.3247,2223.446397,2573.927828,2377.898938,2275.91621,2459.035708,2611.997287,2181.758528,2468.396883,2724.373645,2330.777854,2254.250726,2630.479643,2255.063417,2572.696797,2554.272487,2078.365685,2210.725996,2501.757477,2657.811899,2257.956415,2485.502788,2702.153062,2529.403397,2519.150082,2437.262235,2455.59758,2687.215925,2269.964351,2326.992938,2300.906811,2398.598591,2305.411212,2369.566115,2211.156847,2277.905869,2446.798653,2082.035108,2099.670048,2108.812759,2173.183257,2256.670199,2299.6904,2092.409074,2101.908543,2133.26777,2201.667985,1818.987312,2159.713296,2095.371878,2129.225672,2167.793582,2184.634854,1997.097441,2201.262834,2028.81172,1952.316815,2265.947272,1915.787617,2178.327269,2032.42286,1862.540772,2001.71299,1801.913888,2111.143366,1881.74376,2239.085771,2092.100648,2149.574216,2089.945076,2118.946085,1889.810028,2027.704782
"46",2246.999771,2144.778466,2326.361809,2431.945607,2052.997422,2277.910685,2182.846136,2168.814056,2384.324534,2352.285789,2164.386923,2138.875949,2230.911444,2164.198366,2158.950221,2162.727921,1951.606575,2316.236135,2242.868566,2590.392193,2395.83701,2296.54051,2480.411799,2632.857885,2203.28287,2490.4296,2756.832667,2354.221642,2277.877473,2658.732807,2276.345778,2599.708118,2584.003976,2099.657551,2232.37676,2529.612887,2693.441498,2288.766928,2518.823567,2738.180098,2563.587911,2548.017363,2477.386556,2492.782268,2725.575453,2308.194293,2362.874161,2333.059324,2436.760839,2343.864262,2404.596652,2246.328799,2312.906206,2480.51586,2125.278026,2144.351552,2155.716146,2219.495399,2308.365614,2350.992878,2142.246808,2149.675865,2177.952687,2251.553617,1858.643985,2207.883274,2141.387406,2184.371702,2217.249611,2234.628047,2037.631065,2250.886193,2088.289008,2011.967463,2336.606368,1970.215899,2235.966788,2089.745199,1916.273865,2057.648489,1852.156842,2171.193905,1938.521862,2304.832291,2153.900345,2209.304505,2154.430397,2180.02614,1947.537012,2093.599264
"47",2286.053795,2179.008532,2365.547526,2462.932325,2086.608261,2311.018292,2215.058279,2204.514421,2420.741558,2387.359709,2201.362499,2176.569551,2269.502781,2199.435262,2195.040884,2195.253303,1985.778625,2356.318309,2256.138601,2608.370278,2413.833516,2311.909503,2498.811511,2654.135331,2221.697213,2510.799397,2783.152651,2370.832049,2294.448166,2680.816376,2296.474444,2624.099032,2609.324223,2117.122078,2246.973082,2558.676364,2721.671717,2313.149718,2544.561009,2767.929448,2588.761801,2573.474557,2508.421116,2522.94567,2754.898874,2333.439351,2393.708645,2360.034594,2465.731129,2374.331628,2430.796227,2272.131617,2337.81373,2509.26621,2165.248826,2182.99102,2196.721526,2265.09884,2354.374534,2396.354841,2187.345566,2193.038773,2218.583854,2295.940257,1894.335248,2254.218726,2185.241527,2232.850796,2259.31424,2275.730483,2072.856349,2285.144105,2141.28357,2060.416084,2398.31252,2020.794494,2285.57,2139.69561,1959.246971,2105.641992,1896.550814,2221.67389,1989.060954,2364.548248,2209.368884,2262.898941,2209.202249,2235.099927,1995.721777,2141.256224
