"","S1.1","S1.2","S1.3","S1.4","S1.5","S1.6","S1.7","S1.8","S1.9","S1.10","S1.11","S1.12","S1.13","S1.14","S1.15","S1.16","S1.17","S1.18","S2.1","S2.2","S2.3","S2.4","S2.5","S2.6","S2.7","S2.8","S2.9","S2.10","S2.11","S2.12","S2.13","S2.14","S2.15","S2.16","S2.17","S2.18","S3.1","S3.2","S3.3","S3.4","S3.5","S3.6","S3.7","S3.8","S3.9","S3.10","S3.11","S3.12","S3.13","S3.14","S3.15","S3.16","S3.17","S3.18","S4.1","S4.2","S4.3","S4.4","S4.5","S4.6","S4.7","S4.8","S4.9","S4.10","S4.11","S4.12","S4.13","S4.14","S4.15","S4.16","S4.17","S4.18","S5.1","S5.2","S5.3","S5.4","S5.5","S5.6","S5.7","S5.8","S5.9","S5.10","S5.11","S5.12","S5.13","S5.14","S5.15","S5.16","S5.17","S5.18"
"11",82.8084784,95.84191008,117.8559515,129.6303611,117.6807153,158.4369743,126.776561,145.5324509,139.577194,110.2742302,190.3348537,204.6559374,97.00479438,108.7878556,206.6007685,124.5540354,126.3968653,144.2899432,93.88718342,112.6515207,72.51488157,92.97371164,77.91180727,62.47150893,86.24099924,73.87774419,61.78029969,107.4296817,180.3426383,78.08877204,177.6058761,109.1456278,106.074014,147.7589438,188.2180166,183.6355697,66.38533327,40.26889208,36.82252897,63.06734332,46.16513559,51.79477511,71.47088957,41.18291888,52.57123423,64.28410445,60.37657657,73.35500499,88.17298608,72.21590429,76.34662535,98.83703041,54.85366212,64.36952757,34.02662776,20.20788473,66.79008305,57.17170558,39.51030128,81.32957237,62.10105852,59.84084119,22.29842962,51.88052879,51.27944048,34.43732383,68.06515051,30.16254578,48.1435182,41.6101457,30.42915764,65.19565846,60.42351363,37.0435075,33.53033449,79.80372255,79.55194731,61.5971024,59.24339908,59.94521844,47.73939914,54.32784054,82.71464662,76.29145323,58.55207544,48.63830185,64.22054545,73.21305024,74.54358072,86.33609424
"12",83.61133908,97.99299836,119.1564821,130.2798228,117.9126621,158.7911217,126.1957582,144.9120014,139.7756103,108.8769153,190.6456612,204.0687414,98.02907775,108.5669205,206.3155193,124.7031068,126.5083303,143.544136,94.23716326,114.3240674,72.81329534,94.2449467,77.94832925,62.70811495,86.72656928,73.63732697,61.31035592,107.406877,180.1884709,78.86482536,178.1824167,107.830573,106.9561447,148.334899,190.1062193,184.0502147,68.14069994,41.54927036,38.74546258,62.58239992,46.4959906,51.95991362,72.28328055,40.61328177,53.42560352,64.94737529,59.76300121,74.31315244,88.54101136,72.3229412,76.97649777,98.73779815,55.13511392,64.63053513,34.91601952,20.99159735,67.96868202,57.28684914,39.80770978,81.05347931,62.63369679,59.46940941,22.64640743,51.53585187,51.25199221,33.82785829,67.70476396,29.80891724,48.17113808,40.16968352,30.01126065,65.72996507,60.61998785,36.9624863,33.97328374,80.26292154,79.80222032,62.09023853,59.60340498,60.06920088,48.28596653,54.11108026,81.99575549,76.21151618,58.36228375,48.8182306,64.61000901,73.7278882,74.18251614,85.50806827
"13",82.70151888,98.67607859,118.4473979,129.8030322,117.0366561,158.1407003,125.3504869,143.6352104,139.0392691,109.4181682,190.4159808,204.5803657,96.44900543,108.5856206,206.3432222,123.741969,125.3815702,142.6618155,94.51382692,114.4571549,74.08379698,94.8295806,78.19240825,63.05920633,85.88529524,73.63730876,61.76036488,107.1753411,180.4460619,78.64107505,177.6122695,107.6835972,105.8956717,147.5779074,189.1090354,183.8277234,68.96408379,40.77501217,39.07750876,62.31612285,47.16730162,51.60901045,70.93987641,40.62968091,52.07545383,64.9652685,59.90355616,73.76579116,88.70563349,71.06680908,75.78951168,98.65903618,54.7983753,64.92367335,34.45258704,20.54051306,67.52509524,55.93199729,38.96541907,80.50699245,61.50365626,58.39041568,22.02393446,50.05136739,50.34060063,34.01090942,66.60602766,29.49196463,46.76017708,39.52403692,29.11314505,64.66450739,60.59594695,35.96048984,32.91633852,79.36385266,79.47498793,61.34328447,58.98047669,60.37037683,47.71109513,54.44892484,81.90561573,76.32241704,58.12104849,48.32135846,65.41112378,73.6493179,73.33298273,85.5763276
"14",84.17765106,99.13150852,118.7254437,130.5106477,117.9105649,159.5547619,124.6649621,144.3393841,139.4554637,110.5601525,190.3440389,204.559184,97.40656505,109.0478034,206.3280821,123.6400115,125.2487771,144.1607935,95.13398358,114.9478476,74.58188732,94.24419428,78.69405072,63.12663922,86.76863218,74.90324992,62.18761138,107.7592825,180.7839606,79.27804682,178.3585438,108.7781744,106.7086551,147.2499145,189.6978126,184.3172603,69.15655281,41.73176099,39.21587596,63.54000694,47.14747629,52.03053568,70.9683051,40.9314614,53.44463644,65.90885598,59.59766475,74.42097232,88.59108182,71.21578864,75.55066093,99.62468067,55.43539845,65.04778774,34.75615728,20.60921469,68.26612782,55.90253211,39.17848545,80.86271963,61.67396399,58.39282992,21.42280739,51.04536211,51.34750588,33.6355441,67.45692713,30.03084756,47.22155723,40.25744588,29.15821999,65.24094067,59.51999656,35.68939688,33.0204892,80.14286412,79.7414544,62.55674547,59.5544444,60.11082066,48.41516409,54.04079958,82.76084671,76.81243191,58.19568021,48.88596382,65.40205126,73.92281715,73.86278214,85.95630239
"15",84.22008433,99.1491409,121.6138464,130.5827215,117.0341492,158.3686385,123.7266225,143.3124691,138.8118618,108.2420943,190.7688742,204.1713412,96.41236043,108.0855841,206.3176879,123.2825556,124.7164303,143.2087107,94.83765684,114.6840458,77.01406622,93.99001517,79.03021165,64.16784311,85.94647102,74.43203314,61.52580725,107.5532389,179.4642699,77.63100944,177.4133729,108.0636057,106.97081,147.1595421,190.404993,182.6547711,69.79631482,40.83570344,39.47137224,63.50688847,46.83869757,51.4102345,70.10252293,39.60072346,52.37937787,63.60473548,59.33419641,74.16632217,88.39228734,70.82799245,75.86251845,98.86375839,54.98862542,64.11081192,34.18083231,21.35519909,69.25653699,55.84034267,38.96142976,79.58302606,61.40024523,58.01574892,21.07295554,50.34809617,49.95584185,33.3959177,66.00844947,28.54107032,47.74711788,39.61387737,28.31172426,63.76600903,60.30719068,35.47923503,33.84092641,79.57101457,79.63970293,61.23858029,59.04836146,59.61952565,47.95395226,53.8241121,81.96691976,75.58786969,57.95787443,47.0961604,65.16868417,74.16517423,73.63310713,84.38406588
"16",86.2233876,100.2715195,121.7836077,130.083307,118.1085226,157.9889646,124.4783146,144.1297416,139.4023979,109.9464893,190.9090535,205.3600948,97.18852756,108.6066855,206.8109993,124.0893444,124.9648736,143.7364315,96.60978208,115.5507335,76.46122442,95.58599328,79.65696187,64.68025172,86.7748758,76.25054619,62.7851156,108.6874367,179.8683191,78.47435618,179.0494255,109.0518451,106.9282021,147.9117733,190.5507332,183.5354572,69.99889412,42.63075141,41.7651537,63.96771567,47.50172162,52.18665705,70.54977644,40.72573024,53.62551926,64.20187657,60.15977163,73.81930715,88.52164832,71.59333726,75.88386013,98.21985854,54.78271108,64.54589074,35.62504567,22.6316258,69.93266794,55.99923765,39.11470783,80.77628587,61.44262791,57.9755317,21.16278406,50.90519766,50.81050385,33.21131258,67.39732685,29.89996017,47.50029162,39.47883276,28.37059334,64.14549325,59.67266134,35.75094884,33.83411711,79.12149809,78.97015335,62.41819779,59.21619803,59.37101137,49.1362494,54.1372872,82.16130383,76.28331405,57.13397678,47.47572502,64.91980178,73.80289945,73.65129854,85.02644676
"17",86.88049443,100.581376,122.5952658,130.0863472,118.4904526,159.0061744,123.298484,143.0643119,139.0505691,109.542385,190.7263448,204.7218015,96.34683686,108.5856916,206.8076429,124.0488235,123.9923745,143.4761922,97.15363451,116.2382393,77.70999709,95.12863076,80.14832137,64.34365503,86.81372161,76.19190717,63.17121279,109.1299086,180.3821111,78.50781496,178.0283118,108.588638,106.7800627,148.3973365,190.9889473,184.9091853,70.09448637,43.50087747,41.57533984,63.59349758,47.35429951,51.23511369,70.16765858,40.40065897,53.45007484,64.10038147,59.88293286,74.87983957,88.08324265,71.2313153,75.43129927,99.16430179,54.16115273,64.14144615,35.11172304,23.07756535,69.83824365,55.45443488,39.15681395,79.99686195,61.00744823,57.65444777,21.03237634,50.37344399,50.33959471,33.65745929,66.31604681,28.81948425,46.12935776,39.40492202,27.91274467,63.9555185,60.66651827,35.18036564,33.51803098,79.54886845,79.0174376,61.87378302,58.62135375,58.99237717,48.1818847,54.57725674,81.36299591,75.95681853,57.67980959,46.51485451,64.95354701,74.47936821,73.94115597,85.25941815
"18",88.19743557,100.5931313,125.6512962,130.3127281,118.3369693,160.379771,123.9894108,143.9347709,139.754584,109.7092098,191.6832551,205.4047804,97.29254338,109.3406415,207.526394,124.0867095,125.2995219,144.4199444,99.94726287,112.187135,79.46637038,97.37718603,82.71103427,65.99519929,88.19186874,77.99459893,63.80828457,109.9096271,181.6341082,80.50139348,180.246448,110.657943,109.1694163,149.270666,191.739364,185.7972537,71.25245328,42.70764847,41.7527637,64.22186388,47.7136753,52.99784842,69.8350367,40.19926611,54.09095222,64.4403734,59.78298068,75.33292723,88.50255138,71.25212208,76.19488168,99.92333043,54.47628162,64.27101909,36.65335253,23.23797982,71.39361747,55.44376269,39.20227862,80.08643451,61.51574989,57.83306169,20.82411215,51.64804684,49.45462451,33.52614067,66.55383465,29.88017838,46.48131416,39.05387109,27.55744279,63.49203052,59.56581243,36.01287965,34.11995093,79.42597807,78.95182113,61.41909304,58.81412787,59.18664075,48.61238497,55.10340411,81.93881265,75.8535989,57.91944354,47.00826948,65.21140448,74.3824761,74.71210274,86.44376104
"19",87.47136554,105.1571588,128.8344692,131.0827934,120.0896007,162.6559852,124.5674342,145.203708,141.5348048,113.299187,194.6225005,209.2221256,98.93214985,111.7392399,210.962749,124.652094,126.3291667,146.4016339,103.518153,118.2784,84.06189424,99.78320014,86.06405471,69.00244404,91.68250593,80.642764,66.72975863,114.1416075,184.3993951,83.47847478,183.6180786,113.9780629,112.9335496,152.8880512,194.9885178,190.6055594,73.26175958,44.40410918,41.90891102,63.85777031,48.45223966,52.72287551,70.45262312,42.11269279,54.56493065,64.95894902,60.18864671,75.83941375,89.59205865,72.4662968,77.0352837,100.3935803,55.50870572,65.15574505,35.97728299,23.50693595,71.9207306,55.76704749,40.01801186,79.93699537,61.32205971,58.04776536,20.98229995,51.85510895,50.52503613,33.73326993,66.66919356,29.42173282,47.36930685,39.50660786,27.71472905,63.9942775,60.10198704,34.66026058,34.40240106,78.85268193,78.61925485,62.43966718,58.19294403,59.49864475,48.39994865,53.95756782,81.31822008,75.18024588,57.669608,46.88991689,65.76073143,74.39627236,73.52982181,86.1993916
"20",92.10285022,110.8172654,134.7531392,132.0855292,121.3069423,165.7260872,125.8657146,146.5423395,144.2226272,116.4642125,197.4037472,212.8036626,101.4766618,115.061443,214.1407993,127.1217191,129.3671606,149.9405603,109.663891,123.4363672,89.70352242,106.47878,92.53752815,74.18699615,97.45518946,84.74261081,72.18154439,119.8758404,190.7828279,89.11793434,188.6128087,119.5706923,118.2223419,157.8276052,200.3792644,195.8414707,73.1823941,45.13415482,43.47214655,65.39381291,48.54428345,53.48190478,70.63984065,41.62097895,55.33839234,65.43069602,61.31187899,75.93697406,90.26238513,72.35942634,77.43173465,101.0283119,56.08538737,66.25786665,33.86242521,22.77247923,70.29815383,55.07612596,38.6292461,80.12772311,61.51574037,57.34750616,20.75253329,50.78073194,49.91925159,33.51069486,66.50296804,29.28020775,46.86540167,39.7423444,28.12980624,63.35538297,60.20407384,35.68961677,33.75166094,78.7165082,78.93590878,61.97466632,57.63924578,59.24233153,48.85576322,54.5271562,80.82762532,76.12617784,57.6574267,46.95362162,65.40948488,74.43973516,74.16709511,86.08793902
